tconst,primarytitle,startyear,runtimeminutes,genres,ordering,category,averagerating,numvotes,primaryname
tt3329526,Astonishing Lamp,2013,120.0,Drama,1,actor,7.1,887,Saswata Chatterjee
tt3329878,Lust of the Flesh,2013,75.0,Drama,1,actor,4.6,7,Lars Gunnarsson
tt3330194,One Night in Vegas,2013,93.0,Drama,1,actor,6.3,25,Jimmy Jean-Louis
tt3330206,The Lost Generation,2013,86.0,Thriller,1,actress,3.5,59,Vicky Connett
tt3330856,Incense,2003,90.0,Drama,1,director,7.0,55,Hao Ning
tt3330944,The Takeover,2013,96.0,Comedy,1,actor,3.5,18,Josiah David Warren
tt3331028,Imperial Dreams,2014,87.0,Drama,1,actor,6.7,4455,John Boyega
tt3331274,"13, 195, 6 und 1",2013,87.0,Drama,1,actor,7.9,10,Terry Rice
tt3331702,Fear of the Dark,2005,96.0,Horror,1,director,4.3,24,Todd Sheets
tt3331994,Hwan-sang-geuk-jang,2011,76.0,Horror,1,actress,5.5,15,Ja-Hyeon Chu
tt3332282,Dawning of the Dead,2017,103.0,Horror,1,actor,3.4,354,Leo Gregory
tt3332372,Soundtrack,2017,112.0,Drama,1,actor,7.0,250,Selton Mello
tt3333864,Golden Mind,2013,111.0,Drama,1,actor,6.6,45,Josiah David Warren
tt3334374,Mother,2015,100.0,Drama,1,actor,7.5,1246,Sheikh Aman
tt3334746,Escaping the Dead,2017,76.0,Horror,1,actor,5.4,65,Bastian Brinch Pedersen
tt3335048,Silent Heart,2014,97.0,Drama,1,actress,7.1,1785,Ghita Nørby
tt3336370,The Clown Prince,2019,116.0,Drama,1,actor,6.7,58,Dylan Hobbs
tt3337732,Crimes and Mister Meanors,2015,105.0,Family,1,actor,6.4,56,Logan Burton
tt3338382,Polar Flight,2013,90.0,Comedy,1,actor,4.0,99,Egor Beroev
tt3339208,A Dark Place Inside,2014,80.0,Horror,1,actor,4.5,85,Chris Dalbey
tt3339376,Skeletons in the Closet,2018,82.0,Horror,1,actor,3.8,312,Willy Adkins
tt3339680,Don't Go,2018,91.0,Thriller,1,actor,5.2,1559,Stephen Dorff
tt3340434,Last Spring Break,2014,80.0,Comedy,1,actor,5.6,43,Michael Dardant
tt3340612,Interwoven,2016,88.0,Drama,1,actress,6.0,77,Mo'Nique
tt3341778,Darkness Waits,2020,100.0,Horror,1,actor,3.0,103,Scott Schiaffo
tt3342328,Acrid,2013,89.0,Drama,1,actor,5.2,88,Saber Abar
tt3342430,Blue Sky Bones,2013,101.0,Drama,1,actor,5.7,85,Fang Yin
tt3342768,45th Parallel,2013,94.0,Drama,1,actor,5.9,59,Walter Leonardi
tt3342780,The Puppet,2013,85.0,Horror,1,actress,4.6,118,So Young Han
tt3342928,Cut Down Kite,2013,77.0,Drama,1,actor,6.7,132,Loreto Velasquez
tt3343000,Love Stories,2013,75.0,Drama,1,actress,4.1,19,Rosalinda Celentano
tt3343016,Zanj Revolution,2013,137.0,Drama,1,actor,6.0,41,Wassim Mohamed Ajawi
tt3343784,Entertainment,2015,103.0,Drama,1,actor,5.7,3003,Gregg Turkington
tt3344394,Damaged Goods,2013,90.0,Drama,1,actor,6.7,8,Mark Cummings
tt3344542,The Cricket,2013,82.0,Drama,1,actress,6.3,10,Galia Kohan
tt3344928,Love of My Loves,2014,95.0,Comedy,1,actress,6.2,942,Sandra Echeverría
tt3345466,3 A.M. 3D: Part 2,2014,105.0,Horror,1,actress,4.7,260,Sinjai Plengpanich
tt3345670,Femrat,2013,90.0,Comedy,1,actor,7.3,424,Ermal Mamaqi
tt3345788,The Mother,2013,90.0,Drama,1,actress,6.0,35,Carmen Maura
tt3346824,1001 Grams,2014,93.0,Drama,1,actress,6.2,1526,Ane Dahl Torp
tt3347254,Bestia de Cardo,2015,99.0,Drama,1,actress,6.1,37,Virginia Gris
tt3347374,APOM,2014,80.0,Drama,1,actor,8.0,10,Stephen Barrington
tt3347782,Charlie Mantle,2014,80.0,Action,1,actor,6.4,62,Robert Funaro
tt3349550,N.O.L.A Circus,2015,86.0,Comedy,1,actor,5.0,99,Vas Blackwood
tt3350996,VooDoo,2017,83.0,Horror,1,actress,4.3,2684,Samantha Stewart
tt3351004,A Fairy-Tale Wedding,2014,92.0,Comedy,1,actor,5.5,498,Ricky Memphis
tt3351348,Pixel Theory,2013,90.0,Sci-Fi,1,actress,6.4,49,Victoria E. Peinado
tt3352034,Five Nights in Maine,2015,82.0,Drama,1,actor,4.7,880,David Oyelowo
tt3353060,Stealing Cars,2015,94.0,Drama,1,actor,5.7,1209,Emory Cohen
tt3355128,God Forgive Us,2014,90.0,Drama,1,actress,6.9,56,Lindsay Rathert
tt3355152,In the Hell of Dixie,2016,127.0,Horror,1,actor,4.5,65,Austin T. Adams
tt3355944,Ghosts of the Road,2013,210.0,Drama,1,actor,7.3,21,Rubén Orlando Beltrán
tt3356470,Bikini Babes Countdown,2013,82.0,Comedy,1,actress,5.0,9,Kristy Lacasse
tt3356682,The Dream Children,2015,98.0,Drama,1,actor,5.4,421,Graeme Squires
tt3357178,Ushijima the Loan Shark 2,2014,133.0,Comedy,1,actor,6.7,169,Takayuki Yamada
tt3358034,Krissy Belle,2013,84.0,Comedy,1,actress,8.1,21,Carole Wood
tt3358296,Nightmare 2: The Nightmare Continues,2014,77.0,Horror,1,actress,3.3,318,Sara Parikka
tt3358470,Soap Opera,2014,86.0,Comedy,1,actor,5.7,781,Fabio De Luigi
tt3359642,The Jersey Devil,2014,94.0,Comedy,1,actor,6.3,40,Chris Mulkey
tt3360350,Prem Mhanje Prem Mhanje Prem Asta,2013,131.0,Romance,1,actor,6.8,31,Mohan Agashe
tt3360944,By the Rivers of Babylon,2019,94.0,Thriller,1,actor,5.8,41,Crispin Glover
tt3361186,Werewolf Rising,2014,78.0,Horror,1,actor,2.4,434,Bill Oberst Jr.
tt3361644,When the Love Is Gone,2013,110.0,Drama,1,actor,6.3,52,Gabby Concepcion
tt3362670,Sink,2018,85.0,Drama,1,actor,6.7,57,Martin Herdman
tt3363202,No. 1,2011,75.0,Drama,1,actor,6.1,89,Phillip Avramov
tt3363888,Barbarous Mexico,2014,114.0,Horror,1,actor,4.7,933,Guillermo Villegas
tt3363912,The Arroyo,2014,90.0,Drama,1,actor,6.1,279,Kenny Maines
tt3364264,Adventures in Public School,2017,86.0,Comedy,1,actress,5.9,2012,Judy Greer
tt3364386,Caps,2017,80.0,Drama,1,actor,5.7,178,Adrian Titieni
tt3365280,The Unattainable Story,2017,80.0,Drama,1,actress,6.0,59,Irina Björklund
tt3365338,Antisocial Behavior,2014,86.0,Horror,1,actor,4.3,264,Jackson Kuehn
tt3365778,Breathe,2014,91.0,Drama,1,actress,7.0,7308,Joséphine Japy
tt3365888,Fan,2014,90.0,Drama,1,actress,5.8,28,Danai Androulaki
tt3365980,Pillow,2015,88.0,Drama,1,actor,6.2,10,Panagos Ioakeim
tt3367114,A Holy Venetian Family,2015,90.0,Comedy,1,actor,5.1,121,Neri Marcorè
tt3369350,Bad Hurt,2015,101.0,Drama,1,actress,5.9,412,Ashley Williams
tt3374864,Cold Pupil,2013,96.0,Horror,1,actress,5.1,11,Chrissie Chau
tt3376810,Southern Wind,2014,93.0,Comedy,1,actress,6.0,62,Teresa Daley
tt3376820,Mango and the Red Wheelchair,2015,93.0,Drama,1,actress,5.8,11,Sayaka Akimoto
tt3377240,Texas Rein,2016,102.0,Family,1,actress,4.6,162,Erin Bethea
tt3377374,"Fermín, glorias del tango",2014,117.0,Drama,1,actor,6.6,145,Héctor Alterio
tt3377456,Trailer Made,2016,79.0,Adventure,1,actor,5.2,42,Tyler Pongratz
tt3377798,6 Minutes of Death,2013,70.0,Sci-Fi,1,actress,2.9,442,Julia Gregorio
tt3378000,666: Kreepy Kerry,2014,75.0,Horror,1,actor,2.2,163,Conner Sorensen
tt3381068,Gnome Alone,2015,94.0,Horror,1,actor,3.5,374,Verne Troyer
tt3381858,Void,2013,79.0,Drama,1,actress,7.7,90,Carol Abboud
tt3382842,The Mummy Resurrected,2014,80.0,Horror,1,actor,1.8,1417,Stuart Rigby
tt3383750,Spaces and Reservations,2014,140.0,Drama,1,actor,7.5,36,Zach White
tt3384138,The Art of Losing,2015,86.0,Drama,1,actor,6.1,347,Pau Masó
tt3384870,Unknown Caller,2014,103.0,Thriller,1,actor,4.2,802,David Chisum
tt3385860,A Belly Full of Anger,2012,78.0,Comedy,1,actor,5.5,8,Trace Beaulieu
tt3385874,Nova Express,2009,180.0,Sci-Fi,1,actor,7.9,9,Peter Bergman
tt3386042,Friends of Friends,2014,87.0,Comedy,1,actor,2.8,426,Maksim Artamonov
tt3386928,The Blackburn Asylum,2015,84.0,Horror,1,actress,3.8,532,Sarah Lind
tt3387432,Clarity,2015,92.0,Drama,1,actress,6.3,99,Nadine Velazquez
tt3388280,4 Kings,2014,98.0,Comedy,1,actor,5.1,32,Suthep Po-ngam
tt3390170,You Better Watch Out!,2013,95.0,Horror,1,actor,5.8,15,Vinnie Alley
tt3390762,Holey Matrimony,2014,96.0,Comedy,1,actress,7.1,13,Amber Dawn Fox
tt3391866,Lake August,2014,115.0,Drama,1,actor,6.8,32,Xiaoling Shang
tt3392740,Texas Heart,2016,103.0,Drama,1,actor,5.9,222,Erik Fellows
tt3393060,The Face in the Wall,2017,83.0,Sci-Fi,1,actress,6.6,36,Victoria Guthrie
tt3393372,Night of the Living Dead,2014,79.0,Horror,1,actress,4.7,385,Calhoun Koenig
tt3393422,House of Lungula,2013,77.0,Comedy,1,actress,6.8,15,Lizz Njagah
tt3394674,The Liberator,2017,89.0,Action,1,actor,3.9,76,Ben Lettieri
tt3395294,Kami's Party,2013,82.0,Drama,1,actress,4.3,231,Mina Sadati
tt3395648,Christmas at Rosemont,2015,95.0,Drama,1,actress,6.6,698,Lauren Swickard
tt3396114,The Christmas Trap,2018,112.0,Family,1,actress,5.9,1418,Sierra McCormick
tt3396820,Hardcore Comedy,2013,92.0,Comedy,1,actress,4.6,97,Dada Chan
tt3397556,Lost After Dark,2015,89.0,Horror,1,actress,4.8,2113,Sarah Fisher
tt3397838,Manos: The Hands of Felt,2014,72.0,Comedy,1,actor,7.8,72,Nik Doner
tt3398868,WTF,2014,81.0,Comedy,1,actor,5.0,628,Rémi Gaillard
tt3399042,Young Tiger,2014,87.0,Drama,1,actor,6.6,107,Harmandeep Palminder
tt3399054,Get Well Soon,2014,81.0,Comedy,1,actor,5.8,702,Gérard Lanvin
tt3399862,My Summer as a Goth,2018,100.0,Drama,1,actor,5.5,96,Mike Vaughn
tt3399888,Past Tense,2015,91.0,Drama,1,actor,6.4,423,James Argiro
tt3400616,Just Like My Son,2018,103.0,Drama,1,actress,5.9,51,Tihana Lazovic
tt3400626,Shadows,2020,102.0,Thriller,1,actress,5.6,154,Mia Threapleton
tt3400630,My Daughter's First Time,2015,80.0,Comedy,1,actor,5.2,217,Riccardo Rossi
tt3400912,Mother,2014,83.0,Horror,1,actor,3.8,20,Ainosuke Kataoka
tt3400960,Juho 2405,2013,76.0,Horror,1,actress,3.8,12,Yuka Masuda
tt3401882,Fist Fight,2017,91.0,Comedy,1,actor,5.6,42217,Ice Cube
tt3402834,Oblivion Season,2014,94.0,Drama,1,actress,6.6,126,Sareh Bayat
tt3403120,The Sealed Secret,2013,89.0,Drama,1,actress,5.1,311,Khatereh Asadi
tt3403700,The Last Earth Girl,2019,98.0,Drama,1,actress,4.0,783,Kari Fleskes
tt3404140,The Attorney,2013,127.0,Drama,1,actor,7.7,6294,Kang-ho Song
tt3406172,South of the River,2020,97.0,Drama,1,actor,5.9,44,Alex Gillison
tt3406296,Chemical Cut,2016,83.0,Drama,1,actress,5.2,140,Lexi Johnson
tt3406660,El Landlord,2016,90.0,Thriller,1,actor,5.8,15,Omar Avila
tt3407064,We've Got Time,2014,77.0,Drama,1,actor,6.6,18,Adrien Maleki
tt3407236,Death by Death,2015,90.0,Comedy,1,actor,6.4,222,Jean-Jacques Rausin
tt3407428,Glassland,2014,93.0,Drama,1,actress,6.0,1413,Toni Collette
tt3407604,Will You Marry Me,2012,135.0,Comedy,1,actor,4.6,122,Shreyas Talpade
tt3407614,Puriyaatha Puthir,2017,140.0,Thriller,1,actor,6.6,1034,Vijay Sethupathi
tt3407630,Dismembering Christmas,2015,74.0,Horror,1,actor,4.2,215,Baker Chase Powell
tt3408656,Happiness at Its Worst,2014,71.0,Drama,1,actress,5.2,29,Malin Alfredsson
tt3408894,We Still Say Grace,2020,94.0,Thriller,1,actress,5.4,589,Holly Taylor
tt3409208,Within the Woods of Undead County,2016,77.0,Horror,1,actress,3.7,73,Gabriella Harry
tt3409640,Christmas Cruelty!,2013,96.0,Horror,1,actress,4.9,195,Eline Aasheim
tt3411398,The Supernatural Events on Campus,2013,96.0,Horror,1,actress,3.4,48,Meixing Chen
tt3413692,Cape Nostalgia,2014,117.0,Drama,1,actress,6.2,188,Sayuri Yoshinaga
tt3415214,All the Beautiful Things,2014,97.0,Drama,1,actor,6.1,14,John D. Harkrider
tt3415374,Dolphins,2014,90.0,Adventure,1,actor,6.8,30,Khalid Ameen
tt3415398,JackRabbit 29,2017,90.0,Drama,1,actor,6.5,15,Elliott Armstrong
tt3415992,The Time of Their Lives,2017,104.0,Comedy,1,actress,6.0,1068,Joan Collins
tt3416674,Shovel Buddies,2016,85.0,Drama,1,actress,4.9,372,Bella Thorne
tt3419864,Virtuous,2015,152.0,Drama,1,actor,6.8,100,Erik Estrada
tt3420064,Mr. & Mrs. Player,2013,99.0,Comedy,1,actor,5.0,210,Chapman To
tt3420534,Ice Poison,2014,95.0,Drama,1,actor,6.6,277,Shin-Hong Wang
tt3420762,The Great Chicago Filmmaker,2014,90.0,Comedy,1,actor,6.2,39,Devin Sanclemente
tt3421204,Horse Camp,2017,108.0,Family,1,actress,5.2,168,Annelyse Ahmad
tt3421246,Black & White: The Dawn of Justice,2014,126.0,Action,1,actor,5.7,634,Mark Chao
tt3421514,Supercondriaque,2014,107.0,Comedy,1,actor,6.0,8567,Dany Boon
tt3421614,Solomon's Perjury,2015,121.0,Thriller,1,actress,6.6,556,Ryôko Fujino
tt3421616,Flower & Snake: Zero,2014,113.0,Thriller,1,actress,4.7,433,Maiko Amano
tt3421786,Face of the Devil,2014,87.0,Horror,1,actress,3.2,124,Vania Accinelli
tt3421854,Beloved,2012,99.0,Drama,1,actress,6.2,20,Wu Jimu
tt3422094,The Thin Yellow Line,2015,95.0,Drama,1,actor,7.4,1510,Damián Alcázar
tt3422314,The First Line,2014,91.0,Drama,1,actor,4.7,316,Pantelis Kodogiannis
tt3422390,The Man of the Crowd,2013,95.0,Drama,1,actor,6.5,276,Paulo André
tt3424758,Familienfieber,2014,74.0,Comedy,1,actress,5.6,212,Deborah Kaufmann
tt3425402,The House,2016,90.0,Thriller,1,actor,4.5,641,Frederik von Lüttichau
tt3425640,The Mask of Love,2012,100.0,Horror,1,actress,4.0,10,Cherry Ying
tt3427324,The Beast,2016,70.0,Thriller,1,actor,4.9,745,Clarence Gilyard Jr.
tt3429758,Pop Star Puppy,2014,82.0,Family,1,actor,5.3,48,Tyler Cook
tt3431812,The Great Man,2014,107.0,Drama,1,actor,6.9,152,Jérémie Renier
tt3432434,Revolution 666,2015,76.0,Horror,1,actress,4.2,52,Deanna Cockrum
tt3433074,Mrs. Brown's Boys D'Movie,2014,94.0,Comedy,1,actor,4.2,5286,Brendan O'Carroll
tt3433276,Wishes,2014,80.0,Family,1,actress,3.1,55,Tiffany Haddish
tt3434122,All the Birds Have Flown South,2016,98.0,Thriller,1,actress,7.3,307,Joey Lauren Adams
tt3434326,Lone Rivers,2013,112.0,Drama,1,actor,8.6,13,Paul Ortega Jr.
tt3435612,Thursday & 12,2014,103.0,Comedy,1,actor,5.9,773,Thanasis Tsaltabasis
tt3436038,I Wish,2007,108.0,Comedy,1,actor,5.3,10,Charles 'Blackie' Chen
tt3437354,Let Me Buy You a Drink,2015,98.0,Comedy,1,actress,6.4,484,Beatrice D'Andrea
tt3437498,"Dirty, Yellow, Darkness",2015,95.0,Drama,1,actor,7.9,80,Shyam Fernando
tt3438208,No Letting Go,2015,104.0,Drama,1,actress,6.7,1212,Cheryl Allison
tt3439890,Born to Win,2014,104.0,Drama,1,actor,5.6,208,Greg Kriek
tt3440132,Golden Kingdom,2015,104.0,Drama,1,actor,6.3,135,Shine Htet Zaw
tt3441228,Exhume,2017,78.0,Horror,1,actress,7.0,37,Alice Rietveld
tt3441274,The Last Alleycat,2016,72.0,Drama,1,actor,8.3,26,David Agranov
tt3442006,Cake,2014,102.0,Drama,1,actress,6.4,36884,Jennifer Aniston
tt3442788,Panama Canal Stories,2014,106.0,Drama,1,actress,7.1,148,Lakisha May
tt3443208,Clown Kill,2014,79.0,Horror,1,actor,2.4,138,Roy Basnett
tt3443538,To Say Goodbye,2014,100.0,Drama,1,actress,6.6,33,Caroline Bercaw
tt3444206,Before Someone Gets Hurt,2018,86.0,Horror,1,actor,3.4,440,Michael Welch
tt3444616,Broke,2016,105.0,Drama,1,actor,6.1,252,Steve Bastoni
tt3444660,A Whisper in the Dark,2015,90.0,Thriller,1,actor,4.1,40,Johnathan Gorman
tt3445004,Promoted,2015,91.0,Comedy,1,actor,6.5,22,Samm Levine
tt3445702,1/1,2018,85.0,Drama,1,actress,6.7,9163,Lindsey Shaw
tt3446062,Babysitter,2015,80.0,Comedy,1,actor,5.7,138,Max Burkholder
tt3446626,Somewhere Amazing,2015,100.0,Drama,1,actress,5.9,190,Isabella Ragonese
tt3446852,Bodybuilder,2014,104.0,Drama,1,actor,6.1,641,Vincent Rottiers
tt3446876,Those Who Fall Have Wings,2015,93.0,Drama,1,actress,6.9,66,Jana McKinnon
tt3448124,Dollface,2014,94.0,Horror,1,actress,3.2,397,Debbie Rochon
tt3449006,Found Footage 3D,2016,100.0,Horror,1,actor,5.2,2174,Carter Roy
tt3449664,Captain Webb,2015,87.0,Drama,1,actor,5.6,112,Warren Brown
tt3450112,Tinker Ticker,2013,105.0,Drama,1,actor,6.0,147,Yo-Han Byun
tt3450116,Darker Than Night,2014,110.0,Horror,1,actress,4.3,937,Zuria Vega
tt3450200,"Little Women, Big Cars 2",2012,88.0,Comedy,1,actress,3.1,26,Krista Allen
tt3451254,Yvone Kane,2014,117.0,Drama,1,actress,6.5,92,Irene Ravache
tt3451968,Index Zero,2014,90.0,Sci-Fi,1,actor,5.5,119,Simon Merrells
tt3452748,My Friend's Rubber Ducky,2016,74.0,Comedy,1,actor,8.6,9,Jordan Kenneth Kamp
tt3452884,The Healing,2014,90.0,Drama,1,actor,8.1,113,Jovo Maksic
tt3452966,Hunter,2018,90.0,Thriller,1,actress,6.0,77,Kiley B. Moore
tt3453008,The Garden Left Behind,2019,88.0,Drama,1,actor,6.2,562,Michael Madsen
tt3453052,10 Days in a Madhouse,2015,111.0,Drama,1,actress,6.3,3018,Caroline Barry
tt3453106,The Bestest Christmas Ever,2013,76.0,Comedy,1,actor,8.2,7,Dane C. Volke
tt3454026,The Last Sparks of Sundown,2014,90.0,Comedy,1,actor,8.3,10,Mark Chavez
tt3454104,Nasumice,2018,83.0,Drama,1,actor,6.8,71,Moamer Kasumovic
tt3454658,Resurrecting Evil,2013,89.0,Horror,1,actor,5.5,54,Glenn T. Register
tt3455082,I Am My Sister's Keeper,2015,127.0,Drama,1,actor,6.1,33,Cheri Amor
tt3455238,The Time and Turn of Augusto Matraga,2011,110.0,Drama,1,actor,7.1,155,Júlio Andrade
tt3455724,Let It Go,2014,82.0,Comedy,1,actor,6.5,11,Josh Kidd
tt3455996,Pinwheel,2017,88.0,Horror,1,actor,4.1,84,Greg Nutcher
tt3456784,Girl's Blood,2014,118.0,Action,1,actress,5.3,340,Yuria Haga
tt3457138,72 Hours,2015,90.0,Comedy,1,actor,6.0,51,Timon Kyle Durrett
tt3457734,Fort Tilden,2014,98.0,Comedy,1,actress,5.6,1535,Bridey Elliott
tt3458550,My Brother's Keeper,2014,88.0,Drama,1,actor,6.8,58,Sebastian Zimmler
tt3459004,Happy Hour in Paradise,2015,86.0,Comedy,1,actor,4.4,600,Björn Bengtsson
tt3459906,The Escape,2015,96.0,Drama,1,actor,5.7,608,Rik Mayall
tt3460184,Lock Charmer,2014,77.0,Drama,1,actor,5.6,174,Esteban Lamothe
tt3460186,Opus of an Angel,2017,90.0,Drama,1,actor,6.8,41,William McNamara
tt3460922,"Sympathy, Said the Shark",2015,86.0,Thriller,1,actor,5.1,123,Lea Coco
tt3461658,The Proof,2013,95.0,Drama,1,actor,4.4,13,Nabil Asli
tt3461706,Pillow Secrets,2013,87.0,Drama,1,actress,5.6,13,Fatima Zahra Bennacer
tt3461900,Thuy,2013,108.0,Drama,1,actress,7.6,11,Ninh Duong Lan Ngoc
tt3462146,Root,2013,87.0,Drama,1,actor,6.1,37,Eugenio Morales
tt3462466,Rooster Teeth: Best of RT Shorts and Animated Adventures,2013,233.0,Comedy,1,actor,8.4,93,Burnie Burns
tt3462540,Dangerous Desires,2015,100.0,Drama,1,actress,5.1,20,Lauren Pegus
tt3462696,Tekken: Kazuya's Revenge,2014,90.0,Action,1,actor,2.8,2543,Kane Kosugi
tt3462880,Wiener Dog Internationals,2017,92.0,Family,1,actress,4.4,193,Morgan Fairchild
tt3463010,Second Spring,2018,81.0,Drama,1,actress,7.6,9,Indra Ové
tt3463014,Halam Geldi,2013,100.0,Drama,1,actress,7.2,886,Miray Akay
tt3463250,Farewell,2014,90.0,Drama,1,actor,7.3,123,Nelson Xavier
tt3463282,The Unexpected Bar Mitzvah,2015,126.0,Drama,1,actor,3.5,55,Glenn Tucker
tt3464466,Bloody Sisterly Love,2015,90.0,Horror,1,actress,5.3,26,Amber Nicole Adkins
tt3464502,Triggered,2012,126.0,Drama,1,actor,8.7,7,Heath Allyn
tt3465208,Tai Hong 2,2014,109.0,Horror,1,actress,4.4,122,Pimchanok Leuwisetpaiboon
tt3465302,Underneath,2015,78.0,Thriller,1,actor,5.2,115,Blake Farris
tt3465456,The White Haired Witch of Lunar Kingdom,2014,104.0,Fantasy,1,actress,5.3,1697,Bingbing Fan
tt3465570,Fuerzas Especiales,2014,80.0,Comedy,1,actor,3.3,453,Sergio Freire
tt3465916,Stations of the Cross,2014,110.0,Drama,1,actress,7.4,4376,Lea van Acken
tt3466122,Unimaginable,2015,88.0,Drama,1,actor,5.5,30,George Cisneros
tt3466252,The Bequeather,2014,89.0,Comedy,1,actress,8.5,23,Tiffany Cornwell
tt3466476,Romeo and Juliet,2014,135.0,Romance,1,actor,5.4,456,Orlando Bloom
tt3466816,Dragons of Camelot,2014,80.0,Fantasy,1,actress,2.4,355,Alexandra Evans
tt3468352,The Tip of the Iceberg,2016,91.0,Thriller,1,actress,5.8,847,Maribel Verdú
tt3468922,The Bitterness of Revenge,2013,82.0,Action,1,director,7.6,8,Damir Piric
tt3469330,Found Footage,2014,93.0,Comedy,1,actor,6.2,52,Jared Bess
tt3469676,28,2014,98.0,Drama,1,actress,7.4,88,Semini Iddamalgoda
tt3469918,Jack,2014,103.0,Drama,1,actor,7.2,1200,Ivo Pietzcker
tt3469964,Blind Massage,2014,114.0,Drama,1,actor,7.2,1351,Xiaodong Guo
tt3470918,Good to Be Back,2013,96.0,Comedy,1,actor,3.1,366,Hamed Behdad
tt3471520,Safe Inside,2017,91.0,Horror,1,actor,5.0,60,Christopher D. Harder
tt3472586,Super Hero Taisen Kamen Rider feat. Super Sentai: Heisei Rider vs. Showa Rider,2014,98.0,Action,1,actor,6.4,126,Gaku Sano
tt3472714,At Granny's House,2015,83.0,Thriller,1,actress,4.8,2562,Rachel Alig
tt3474600,Little Forest: Summer/Autumn,2014,111.0,Drama,1,actress,7.7,2757,Ai Hashimoto
tt3474798,Devolve Babylon,2014,82.0,Drama,1,actor,7.2,17,Michael D. Acosta
tt3475540,Chasing Grace,2015,96.0,Drama,1,actor,5.6,41,Michael Joiner
tt3475596,Anti-Social,2015,116.0,Crime,1,actor,5.9,2743,Gregg Sulkin
tt3476472,Doll Syndrome,2014,95.0,Thriller,1,actor,4.9,76,Yuri Antonosante
tt3476544,Another Day,2012,97.0,Drama,1,actor,6.7,10,Jeremy Banster
tt3476780,The Grievance Group,2014,103.0,Action,1,actress,6.7,35,Cabrina Collesides
tt3477172,Restored Me,2016,135.0,Drama,1,actor,6.8,55,Noel Gugliemi
tt3477752,Sweet Home,2015,80.0,Horror,1,actress,5.2,2364,Ingrid García Jonsson
tt3477762,Boundaries,2016,100.0,Drama,1,actress,6.3,235,Emily VanCamp
tt3478160,Project: User,2014,73.0,Drama,1,actor,9.0,7,Austin Bellach
tt3480056,Hana-Dama: The Origins,2014,106.0,Horror,1,actress,5.3,125,Rina Sakuragi
tt3480146,The Gate,2014,95.0,Drama,1,actor,6.3,344,Raphaël Personnaz
tt3480158,Return to Ithaca,2014,92.0,Drama,1,actor,6.5,802,Jorge Perugorría
tt3480164,Wild Life,2014,102.0,Drama,1,actor,6.6,626,Mathieu Kassovitz
tt3480182,"Paris, Love, Cut",2015,80.0,Comedy,1,actor,5.8,116,Arnaud Viard
tt3480446,Almost Mercy,2015,85.0,Horror,1,actor,5.9,1072,Bill Moseley
tt3480886,Ma ma,2015,111.0,Drama,1,actress,6.4,4258,Penélope Cruz
tt3480942,Friends and Romans,2014,97.0,Comedy,1,actor,7.2,192,Michael Rispoli
tt3481000,Chocolate City,2015,91.0,Drama,1,actor,3.9,1131,Robert Ri'chard
tt3481826,Top Girl,2014,95.0,Drama,1,actress,6.1,86,Julia Hummer
tt3482032,Christmas with the Karountzoses,2015,110.0,Comedy,1,actor,6.0,88,Robert Krantz
tt3482062,Bad Roomies,2015,93.0,Comedy,1,actor,5.1,2480,Tommy Savas
tt3484466,Chronicle of the End of the World,2012,85.0,Drama,1,actress,6.8,56,Claudia Aguirre
tt3484728,Reading Kate,2015,115.0,Drama,1,actress,7.8,44,Megan Massie
tt3485690,Eight Days Carlo,2016,82.0,Drama,1,actor,7.3,14,James Faracci
tt3485800,The Congressman,2016,98.0,Drama,1,actor,6.3,407,Treat Williams
tt3485972,Four Color Eulogy,2016,120.0,Drama,1,actor,7.9,20,Jason Contini
tt3486210,Relentless,2018,95.0,Thriller,1,actress,4.5,421,Sydney Sweeney
tt3486542,Mediterranea,2015,107.0,Drama,1,actor,6.6,1543,Alassane Sy
tt3487406,The Voiding Soul,2014,144.0,Drama,1,actress,7.0,58,Lakshmi Gopalaswamy
tt3487610,Malevolence 3: Killer,2018,89.0,Horror,1,actress,4.9,2517,Katie Gibson
tt3487654,Sutton's Case,2020,77.0,Thriller,1,actor,2.9,177,Robert Prowse
tt3488184,7 Chinese Brothers,2015,76.0,Comedy,1,actor,5.6,1533,Jason Schwartzman
tt3488354,Airport for Birds,2013,81.0,Comedy,1,actor,8.8,25,Chris Allen
tt3489526,Wounded Land,2015,80.0,Drama,1,actress,6.6,104,Maisa Abd Elhadi
tt3492978,Her Little Secret,2017,90.0,Drama,1,actor,6.6,17,Leland B. Martin
tt3493128,The Apostle,2014,117.0,Drama,1,actress,7.1,118,Norah Krief
tt3493870,Family Holiday,2014,90.0,Drama,1,actress,5.3,66,María Izquierdo
tt3494154,House of Paranormal,2015,83.0,Horror,1,actor,4.8,10,Jeff Profitt
tt3494610,Boots on the Ground,2017,86.0,Horror,1,actor,3.6,289,Tom Ainsley
tt3495174,Serpentarius,2019,80.0,Sci-Fi,1,actor,6.6,49,João Arrais
tt3495184,Las ovejas no pierden el tren,2014,103.0,Comedy,1,actor,5.6,1504,Raúl Arévalo
tt3495644,The Fire,2015,95.0,Drama,1,actress,6.3,494,Pilar Gamboa
tt3495794,Bridges of Sarajevo,2014,114.0,Drama,1,actor,5.9,363,Bogdan Ninkovic
